order_id,order_date,customer_id,channel,category,item_price,quantity,discount_pct,order_value,payment_method,delivery_days,customer_region,customer_tenure_days,customer_prior_orders,marketing_opt_in,export_seq,returned
ORD-100755,2025-11-13,10248,web,footwear,46.48,1,0,46.48,paypal,6,Midlands,1802,0,True,81,0
ORD-100756,2025-04-01,10833,web,apparel,62.33,1,0,62.33,card,6,Midlands,254,0,True,416,0
ORD-100757,2025-08-12,10489,phone,electronics,199.55,1,0,199.55,card,2,London,2174,1,True,1570,0
ORD-100758,2025-08-24,10705,web,footwear,83.31,2,0,166.62,card,3,South,1902,1,True,1558,0
ORD-100759,2025-12-09,10590,web,sports,61.59,1,10,55.43,card,3,South,1561,0,True,1132,0
ORD-100760,2025-01-07,10968,web,footwear,60.63,1,0,60.63,paypal,8,NI,1977,0,True,1804,0
ORD-100761,2025-11-29,10306,phone,apparel,42.21,2,0,84.42,card,5,North,2268,4,False,1971,0
ORD-100762,2025-07-19,11030,web,apparel,41.72,1,0,41.72,card,3,Midlands,1700,0,True,298,1
ORD-100763,2025-07-23,10023,web,apparel,64.97,2,0,129.94,card,4,North,1103,0,False,1761,0
ORD-100764,2025-10-18,10754,web,home,40.52,3,10,109.4,paypal,2,South,383,0,True,1462,0
ORD-100765,2025-11-15,10021,web,electronics,223.99,2,10,403.18,bnpl,2,London,193,0,False,859,0
ORD-100766,2025-05-02,10477,web,apparel,55.17,1,0,55.17,bnpl,6,Wales,1249,2,False,1962,0
ORD-100767,2025-09-29,10829,web,sports,151.9,1,0,151.9,paypal,1,South,2219,0,False,160,1
ORD-100768,2025-07-25,10965,web,footwear,44.49,2,30,62.29,bnpl,2,North,366,3,True,1889,0
ORD-100769,2025-11-03,10316,web,electronics,313.27,3,0,939.81,card,13,London,545,0,False,85,1
ORD-100770,2025-08-06,10182,web,footwear,125.41,2,30,175.57,card,6,Midlands,774,0,True,671,0
ORD-100770,2025-08-06,10182,web,footwear,125.41,2,30,175.57,card,6,North,752,0,True,1439,0
ORD-100771,2025-08-26,10984,web,beauty,35.64,1,0,35.64,paypal,3,Wales,798,0,True,1707,0
ORD-100772,2025-10-18,10991,web,apparel,53.31,2,0,106.62,card,5,North,439,2,True,928,0
ORD-100773,2025-05-14,10187,web,home,45.12,1,0,45.12,card,2,North,281,0,False,1196,0
ORD-100774,2025-04-15,10784,web,home,28.29,2,15,48.09,card,4,South,1430,0,False,437,0
ORD-100775,2025-12-04,10414,web,apparel,47.55,1,0,47.55,card,2,London,1467,1,True,1805,0
ORD-100776,2025-03-18,10995,web,apparel,52.46,4,0,209.84,card,1,South,2345,0,True,492,1
ORD-100777,2025-12-11,10536,web,beauty,44.85,2,20,71.76,card,3,South,579,2,True,812,0
ORD-100778,2025-10-06,10313,web,apparel,35.57,1,20,28.46,card,2,North,2009,2,True,1912,0
ORD-100779,2025-09-30,10449,web,apparel,25.27,1,0,25.27,card,2,North,935,0,True,161,0
ORD-100780,2025-06-17,10698,web,electronics,87.36,1,40,52.42,card,4,North,152,0,True,1164,0
ORD-100781,2025-10-31,10750,web,beauty,20.08,1,0,20.08,paypal,4,North,786,2,False,137,0
ORD-100782,2025-06-09,10486,web,home,84.75,1,0,84.75,bnpl,6,North,558,1,True,905,0
ORD-100783,2025-09-10,10160,web,electronics,381.21,1,10,343.09,paypal,4,London,2396,1,False,1422,0
ORD-100784,2025-08-13,10724,web,footwear,74.14,1,25,55.6,card,4,South,1076,2,True,1117,0
ORD-100785,2025-01-28,10150,web,apparel,67.92,1,0,67.92,card,8,Midlands,1555,0,True,1075,0
ORD-100785,2025-01-28,10150,web,apparel,67.92,1,0,67.92,card,8,North,1586,0,True,1011,0
ORD-100786,2025-10-30,10495,web,footwear,95.06,1,0,95.06,card,1,London,2103,1,True,858,0
ORD-100787,2025-07-17,10056,web,beauty,32.34,1,0,32.34,bnpl,3,South,1717,2,True,1798,0
ORD-100788,2025-01-13,10513,web,sports,116.84,1,0,116.84,paypal,1,South,233,0,False,647,0
ORD-100789,2025-04-11,10901,web,home,13.03,1,0,13.03,card,4,South,1685,0,True,2025,0
ORD-100790,2025-04-05,11053,web,apparel,49.62,2,0,99.24,paypal,3,Midlands,902,0,True,1483,0
ORD-100791,2025-12-25,10963,web,footwear,86.29,1,0,86.29,bnpl,7,South,1147,2,True,25,1
ORD-100792,2025-10-05,11007,web,beauty,34.0,3,5,96.9,card,2,South,1453,2,True,1917,0
ORD-100793,2025-10-12,10690,web,sports,120.37,2,0,240.74,card,7,London,320,1,False,795,0
ORD-100794,2025-09-22,10070,web,beauty,12.36,2,0,24.72,paypal,4,Midlands,481,0,False,1035,0
ORD-100795,2025-10-04,10340,web,apparel,23.31,1,20,18.65,paypal,1,North,1359,1,True,1484,0
ORD-100796,2025-07-17,10238,web,electronics,139.98,1,0,139.98,card,4,NI,184,3,False,278,0
ORD-100797,2025-03-22,10153,web,sports,81.98,2,20,131.17,bnpl,2,Midlands,885,0,False,1238,0
ORD-100798,2025-02-03,10583,web,apparel,65.34,1,0,65.34,card,1,London,1999,0,True,554,1
ORD-100799,2025-12-04,10042,web,electronics,212.72,1,20,170.18,card,2,London,2308,2,True,637,0
ORD-100800,2025-07-10,10896,web,footwear,42.26,2,0,84.52,card,4,London,1626,0,False,810,0
ORD-100801,2025-12-21,10720,web,footwear,87.14,2,5,165.57,card,5,London,293,3,True,29,1
ORD-100802,2025-12-05,11044,web,electronics,256.06,1,0,256.06,card,1,Midlands,1419,3,True,1605,0
ORD-100803,2025-05-22,10664,web,apparel,56.58,3,25,127.3,card,1,South,2134,0,True,1343,0
ORD-100804,2025-01-03,10177,web,apparel,76.77,1,0,76.77,card,3,North,422,0,True,1177,0
ORD-100805,2025-05-25,10717,web,apparel,54.32,1,20,43.46,bnpl,4,Scotland,1778,1,False,343,0
ORD-100806,2025-04-19,10746,web,footwear,97.2,1,0,97.2,paypal,4,North,1274,0,False,439,1
ORD-100807,2025-01-05,10200,web,apparel,55.7,2,0,111.4,paypal,1,North,784,0,False,1976,0
ORD-100808,2025-07-23,10321,web,apparel,55.09,1,15,46.83,card,3,South,811,0,False,687,0
ORD-100809,2025-12-02,10495,web,beauty,32.52,3,0,97.56,card,1,London,2103,2,True,1064,0
ORD-100810,2025-04-23,10773,web,apparel,69.76,1,0,69.76,bnpl,9,Midlands,1715,0,False,1629,0
ORD-100811,2025-06-24,10522,phone,beauty,33.28,2,10,59.9,card,7,North,548,0,True,917,0
ORD-100812,2025-11-17,10832,web,electronics,262.74,1,0,262.74,card,3,Midlands,1040,0,True,927,0
ORD-100813,2025-04-03,10477,web,home,134.47,1,10,121.02,card,3,Wales,1249,0,False,1784,0
ORD-100814,2025-08-10,10168,phone,beauty,32.25,1,0,32.25,card,4,South,458,1,True,1766,0
ORD-100815,2025-09-11,10012,web,footwear,56.73,1,0,56.73,paypal,5,London,1134,0,True,211,0
ORD-100816,2025-08-12,10480,phone,footwear,66.04,2,20,105.66,card,3,London,1074,1,True,252,1
ORD-100817,2025-10-31,10863,web,apparel,49.51,1,0,49.51,paypal,3,South,658,1,True,1371,0
ORD-100818,2025-08-02,10257,web,footwear,48.1,1,0,48.1,card,5,South,2337,1,False,1929,0
ORD-100819,2025-07-01,10343,web,electronics,90.26,1,0,90.26,card,5,London,203,1,True,1820,0
ORD-100820,2025-08-04,11055,web,sports,39.69,1,0,39.69,card,1,South,2154,4,False,695,0
ORD-100821,2025-11-04,10938,web,apparel,27.04,2,15,45.97,bnpl,4,Wales,766,2,False,122,1
ORD-100822,2025-12-15,10393,web,apparel,22.96,2,5,43.62,card,6,London,2275,0,False,1519,0
ORD-100823,2025-04-18,10735,web,electronics,200.22,1,0,200.22,bnpl,7,Midlands,1973,3,False,1936,0
ORD-100824,2025-05-20,10377,web,sports,64.96,1,0,64.96,card,6,North,1711,2,True,1518,0
ORD-100825,2025-02-21,10380,web,apparel,54.66,1,0,54.66,voucher,3,London,1848,0,True,1312,0
ORD-100826,2025-02-14,10924,web,sports,128.14,1,0,128.14,card,3,Midlands,252,0,False,502,0
ORD-100827,2025-08-22,10209,web,electronics,144.35,2,5,274.26,card,4,Wales,949,1,False,1384,0
ORD-100828,2025-09-27,10743,web,electronics,184.67,3,20,443.21,card,3,Scotland,1531,1,True,166,1
ORD-100829,2025-09-16,10869,phone,apparel,23.61,1,0,23.61,bnpl,7,Scotland,2335,1,False,1046,0
ORD-100830,2025-11-19,10365,web,electronics,301.52,1,10,271.37,card,5,South,1269,2,False,86,1
ORD-100831,2025-11-03,10025,web,electronics,342.91,1,0,342.91,paypal,3,South,815,3,True,1190,0
ORD-100832,2025-09-19,10111,web,sports,98.84,1,20,79.07,paypal,14,London,1449,4,False,1047,0
ORD-100833,2025-11-23,10885,web,apparel,56.76,2,0,113.52,paypal,5,North,1705,2,True,1741,0
ORD-100834,2025-12-10,10791,web,home,95.0,2,5,180.5,bnpl,5,NI,549,7,True,1734,0
ORD-100835,2025-10-22,10294,web,apparel,50.39,1,0,50.39,card,4,Scotland,1672,0,True,1746,0
ORD-100836,2025-12-20,10988,phone,footwear,63.08,1,30,44.16,card,4,South,2094,3,False,31,1
ORD-100837,2025-04-09,10043,web,footwear,82.66,2,0,165.32,voucher,4,South,303,0,False,1282,0
ORD-100838,2025-07-12,10781,web,apparel,73.01,1,0,73.01,card,3,North,2254,0,False,1110,0
ORD-100839,2025-01-03,10481,web,electronics,323.11,2,0,646.22,paypal,1,Midlands,2170,0,False,1433,0
ORD-100840,2025-04-21,10388,phone,sports,81.61,1,0,81.61,card,2,South,1479,0,False,1603,0
ORD-100841,2025-07-01,10836,web,beauty,24.59,2,25,36.88,card,4,Scotland,1882,2,False,285,0
ORD-100842,2025-08-16,10220,web,home,73.15,3,0,219.45,paypal,3,London,1478,0,True,233,1
ORD-100843,2025-11-18,10901,web,electronics,96.27,1,20,77.02,card,4,South,1685,1,True,1338,0
ORD-100844,2025-10-23,10451,web,electronics,113.02,2,0,226.04,paypal,1,London,731,2,False,1521,0
ORD-100845,2025-10-23,10550,phone,electronics,119.07,1,0,119.07,card,3,London,1558,0,False,148,0
ORD-100846,2025-12-07,10832,web,home,94.49,2,0,188.98,card,4,Midlands,1040,1,True,1103,0
ORD-100847,2025-07-28,10107,web,apparel,24.97,1,0,24.97,card,5,Midlands,2333,1,False,244,1
ORD-100848,2025-03-06,10189,web,apparel,50.62,1,0,50.62,voucher,1,London,148,0,True,1284,0
ORD-100849,2025-11-01,10238,web,footwear,70.19,2,15,119.32,voucher,7,NI,184,5,False,1781,0
ORD-100850,2025-09-06,10214,web,sports,138.6,1,20,110.88,card,3,North,673,0,True,174,0
ORD-100851,2025-11-08,10967,phone,apparel,40.61,1,0,40.61,card,3,South,1303,1,False,91,1
ORD-100852,2025-05-24,10826,web,apparel,60.1,2,0,120.2,bnpl,3,NI,1010,0,True,1740,0
ORD-100853,2025-12-29,10642,web,apparel,56.01,2,5,106.42,card,7,Wales,149,3,False,22,1
ORD-100854,2025-09-19,10041,web,footwear,76.83,2,0,153.66,paypal,3,North,2156,1,False,205,0
ORD-100855,2025-11-07,10646,web,electronics,307.37,2,0,614.74,card,3,Scotland,1922,0,True,1808,0
ORD-100856,2025-01-28,10348,web,electronics,263.22,1,25,197.42,card,3,North,708,1,False,1813,0
ORD-100857,2025-02-21,10353,web,apparel,52.39,1,15,44.53,voucher,3,South,519,0,True,1990,0
ORD-100858,2025-10-06,10184,web,apparel,53.66,1,0,53.66,card,3,South,323,1,False,169,0
ORD-100859,2025-11-04,10765,web,apparel,29.45,2,0,58.9,bnpl,5,London,288,0,False,894,0
ORD-100860,2025-03-29,10905,web,electronics,177.41,1,10,159.67,bnpl,2,Scotland,1055,0,True,1754,0
ORD-100861,2025-11-28,10926,web,footwear,74.5,1,0,74.5,card,4,North,1458,0,False,771,0
ORD-100862,2025-12-22,10895,web,beauty,26.63,1,0,26.63,card,2,Midlands,749,3,False,1259,0
ORD-100863,2025-12-03,10264,web,home,90.16,1,25,67.62,card,3,Scotland,1637,1,False,1305,0
ORD-100864,2025-05-25,10444,web,sports,144.26,1,5,137.05,bnpl,4,Midlands,249,1,False,346,0
ORD-100865,2025-03-01,10889,web,electronics,186.75,1,0,186.75,card,3,London,2300,0,True,643,0
ORD-100866,2025-03-23,10674,web,sports,52.0,1,30,36.4,card,3,South,1420,0,True,472,1
ORD-100867,2025-01-14,11010,web,home,128.67,1,5,122.24,bnpl,3,North,999,0,False,1986,0
ORD-100868,2025-05-13,11020,phone,apparel,58.45,1,0,58.45,card,11,North,1160,0,False,1998,0
ORD-100869,2025-10-27,10784,web,footwear,98.59,2,20,157.74,card,4,South,1430,1,False,134,1
ORD-100870,2025-04-18,10306,web,footwear,31.96,1,0,31.96,card,4,North,2268,1,False,436,1
ORD-100871,2025-05-28,10092,web,sports,164.85,3,15,420.37,bnpl,5,South,996,1,True,863,0
ORD-100872,2025-10-23,10865,web,footwear,50.47,1,0,50.47,paypal,1,Midlands,1814,2,True,1510,0
ORD-100873,2025-09-27,10137,web,apparel,33.27,2,15,56.56,card,5,North,1672,2,True,839,0
ORD-100874,2025-11-20,10197,web,footwear,80.18,1,0,80.18,voucher,1,London,1289,0,False,963,0
ORD-100875,2025-12-18,10042,web,home,54.04,3,0,162.12,card,4,London,2308,3,True,1274,0
ORD-100876,2025-02-16,11026,web,footwear,62.24,1,0,62.24,card,2,South,1180,0,True,998,0
ORD-100877,2025-08-12,10326,web,apparel,69.0,2,0,138.0,card,4,Scotland,1721,0,False,686,0
ORD-100878,2025-07-27,10032,web,apparel,31.89,1,10,28.7,voucher,1,London,1198,1,True,1587,0
ORD-100879,2025-10-22,11052,web,home,104.26,1,25,78.2,card,3,Midlands,1196,1,True,1189,0
ORD-100880,2025-04-08,10020,web,apparel,44.8,1,0,44.8,card,6,South,320,1,False,1269,0
ORD-100881,2025-06-18,10027,web,footwear,87.41,3,40,157.34,paypal,1,Midlands,2310,1,False,336,1
ORD-100882,2025-07-07,10166,web,sports,41.54,1,20,33.23,card,2,Midlands,1376,1,True,702,0
ORD-100883,2025-09-08,10579,web,footwear,124.82,1,0,124.82,card,4,North,1627,0,False,2030,0
ORD-100884,2025-05-14,10483,web,electronics,190.76,1,30,133.53,paypal,3,South,232,0,False,1530,0
ORD-100885,2025-07-14,10013,web,electronics,190.96,1,10,171.86,card,1,South,1894,0,True,280,0
ORD-100886,2025-08-31,10459,web,home,103.01,2,0,206.02,card,3,London,435,1,True,1640,0
ORD-100887,2025-03-10,10929,web,home,89.81,2,15,152.68,card,6,Midlands,1616,2,False,768,0
ORD-100888,2025-09-08,10266,web,apparel,78.56,1,0,78.56,paypal,5,Midlands,688,1,True,1501,0
ORD-100889,2025-03-20,10509,web,apparel,22.45,1,5,21.33,paypal,5,South,327,0,False,611,0
ORD-100890,2025-06-19,10277,web,home,21.32,2,20,34.11,card,4,London,609,2,True,1596,0
ORD-100891,2025-01-22,10592,web,electronics,202.41,2,0,404.82,card,1,Midlands,72,0,True,887,0
ORD-100892,2025-10-05,10040,web,apparel,72.13,1,15,61.31,card,1,Wales,852,0,True,1920,0
ORD-100893,2025-12-19,10250,web,home,49.05,1,0,49.05,paypal,2,South,1769,1,False,1004,0
ORD-100894,2025-09-30,10270,web,apparel,33.93,1,20,27.14,paypal,6,North,1841,1,False,175,1
ORD-100895,2025-04-05,10640,web,home,47.17,1,20,37.74,voucher,5,Midlands,632,0,True,886,0
ORD-100896,2025-09-12,10526,web,footwear,43.81,1,0,43.81,bnpl,4,Midlands,810,0,False,1222,0
ORD-100897,2025-04-19,10244,web,footwear,92.71,2,0,185.42,card,1,North,1372,0,False,445,1
ORD-100898,2025-03-30,10493,web,electronics,306.63,1,0,306.63,card,3,London,220,0,False,983,0
ORD-100899,2025-09-05,10163,web,apparel,26.12,2,10,47.02,voucher,5,North,1355,0,False,219,1
ORD-100900,2025-10-28,10120,web,apparel,33.53,2,20,53.65,card,5,Wales,1122,2,False,1516,0
ORD-100901,2025-06-28,10621,web,apparel,19.17,1,0,19.17,card,4,London,546,0,True,1768,0
ORD-100901,2025-06-28,10621,web,apparel,19.17,1,0,19.17,card,4,London,506,0,True,308,0
ORD-100902,2025-05-18,10389,web,electronics,168.14,1,5,159.73,voucher,8,Wales,1603,2,True,345,0
ORD-100903,2025-04-15,10313,web,sports,65.79,1,0,65.79,card,1,North,2009,0,True,1802,0
ORD-100904,2025-02-16,10959,web,home,17.46,1,0,17.46,bnpl,2,Midlands,1362,0,True,527,1
ORD-100905,2025-08-23,10433,web,electronics,270.05,1,0,270.05,card,6,South,383,1,True,1050,0
ORD-100906,2025-06-18,10932,web,apparel,51.55,1,15,43.82,card,6,Scotland,153,3,True,1719,0
ORD-100907,2025-11-13,10599,web,footwear,57.64,2,0,115.28,card,3,London,558,1,True,708,0
ORD-100908,2025-06-18,10006,web,apparel,39.1,2,15,66.47,card,5,North,1687,2,False,1747,0
ORD-100909,2025-09-10,10778,web,electronics,112.96,1,30,79.07,card,5,Scotland,1684,0,False,1742,0
ORD-100910,2025-08-21,10725,web,apparel,61.49,3,0,184.47,card,5,Midlands,297,0,True,1176,0
ORD-100911,2025-12-26,10792,web,beauty,35.9,1,0,35.9,paypal,1,London,180,3,True,789,0
ORD-100912,2025-03-24,10465,web,sports,55.17,2,0,110.34,card,1,South,2293,0,True,498,0
ORD-100913,2025-12-23,10836,web,apparel,49.91,1,0,49.91,card,2,Scotland,1882,3,False,1704,0
ORD-100914,2025-03-24,10044,web,footwear,33.16,2,25,49.74,card,6,South,170,0,True,1896,0
ORD-100915,2025-08-31,10955,web,apparel,69.96,1,10,62.96,voucher,2,North,1954,2,False,220,1
ORD-100916,2025-04-18,10015,web,electronics,246.4,2,30,344.96,card,5,London,1854,0,True,423,1
ORD-100917,2025-07-08,10110,web,home,53.88,1,10,48.49,card,3,Scotland,308,0,False,1184,0
ORD-100918,2025-06-29,10006,web,footwear,75.62,1,0,75.62,card,4,North,1687,3,False,938,0
ORD-100919,2025-02-11,10623,web,sports,20.84,1,0,20.84,voucher,10,North,2122,0,False,504,0
ORD-100920,2025-02-15,10513,web,home,84.95,2,0,169.9,card,3,South,233,1,False,518,1
ORD-100921,2025-02-05,10593,web,home,43.59,1,0,43.59,paypal,3,South,807,0,True,1506,0
ORD-100922,2025-12-17,10435,web,footwear,90.97,2,5,172.84,card,6,London,1135,0,False,5,0
ORD-100923,2025-02-15,10626,web,apparel,47.31,1,0,47.31,bnpl,7,North,666,0,False,930,0
ORD-100924,2025-12-22,10158,web,electronics,275.87,1,0,275.87,card,5,North,329,0,True,13,0
ORD-100925,2025-02-13,10025,web,apparel,69.03,1,0,69.03,paypal,5,South,815,0,True,1492,0
ORD-100926,2025-09-21,10365,web,footwear,53.93,1,15,45.84,card,3,South,1269,1,False,200,0
ORD-100927,2025-04-13,10511,web,apparel,43.04,1,0,43.04,card,3,North,1461,0,False,1942,0
ORD-100928,2025-09-13,10834,web,electronics,328.21,2,10,590.78,bnpl,1,London,256,2,False,192,0
ORD-100929,2025-06-14,10529,web,home,48.17,3,0,144.51,bnpl,2,South,2306,0,False,1891,0
ORD-100930,2025-11-01,11002,web,apparel,39.45,2,20,63.12,card,3,London,2241,1,True,95,1
ORD-100931,2025-07-16,11051,web,apparel,35.75,2,0,71.5,card,3,London,358,1,True,288,1
ORD-100932,2025-02-26,10844,web,electronics,129.71,1,0,129.71,card,1,South,1156,0,True,831,0
ORD-100933,2025-06-05,10789,web,apparel,34.41,1,0,34.41,card,8,North,230,0,True,368,1
ORD-100934,2025-04-14,10799,web,beauty,32.59,2,0,65.18,card,8,Wales,975,0,True,1606,0
ORD-100935,2025-06-28,10594,web,electronics,142.08,1,5,134.98,paypal,3,London,1816,1,True,1037,0
ORD-100936,2025-06-20,10338,web,home,89.3,1,0,89.3,card,7,North,487,0,True,1395,0
ORD-100937,2025-10-14,10148,web,apparel,48.19,1,10,43.37,card,1,South,633,1,True,1246,0
ORD-100938,2025-01-27,10594,web,footwear,72.5,1,20,58.0,card,4,London,1816,0,True,1379,0
ORD-100939,2025-04-15,10703,web,beauty,26.12,2,0,52.24,card,3,Midlands,79,0,True,1616,0
ORD-100940,2025-01-27,10775,web,apparel,46.07,2,0,92.14,card,6,Midlands,1947,0,True,567,1
ORD-100941,2025-09-17,10643,web,electronics,289.43,2,20,463.09,bnpl,1,South,2145,1,False,178,0
ORD-100941,2025-09-17,10643,web,electronics,289.43,2,20,463.09,bnpl,1,Wales,2151,1,False,1403,0
ORD-100942,2025-11-22,10144,web,apparel,40.15,1,0,40.15,paypal,3,Midlands,1114,3,True,1557,0
ORD-100943,2025-01-05,10941,web,home,37.88,1,0,37.88,card,2,London,1722,0,False,1236,0
ORD-100944,2025-08-18,10712,web,apparel,52.3,1,0,52.3,paypal,3,London,1160,2,True,1460,0
ORD-100945,2025-01-19,10644,phone,electronics,270.33,2,0,540.66,paypal,9,Midlands,1656,0,True,533,0
ORD-100946,2025-07-23,10664,web,apparel,43.5,1,0,43.5,voucher,3,South,2134,1,True,290,1
ORD-100947,2025-09-17,10313,web,apparel,70.7,2,0,141.4,card,1,North,2009,1,True,1534,0
ORD-100948,2025-08-13,10566,web,apparel,64.14,2,0,128.28,card,5,South,832,2,True,247,1
ORD-100949,2025-01-12,10155,web,sports,192.29,2,0,384.58,paypal,2,London,1993,0,True,574,1
ORD-100950,2025-04-29,10967,web,home,72.69,1,0,72.69,card,4,South,1303,0,False,1732,0
ORD-100951,2025-03-26,10535,web,electronics,274.34,1,0,274.34,card,2,London,750,1,True,1271,0
ORD-100952,2025-06-16,10669,web,beauty,14.47,1,0,14.47,bnpl,8,Midlands,1249,0,True,1005,0
ORD-100953,2025-12-16,10198,web,footwear,77.96,1,30,54.57,voucher,10,Midlands,191,3,False,1496,0
ORD-100954,2025-09-27,10745,web,apparel,22.89,3,0,68.67,card,4,London,1111,3,False,986,0
ORD-100955,2025-03-27,10701,web,home,46.44,1,0,46.44,card,3,South,774,0,True,1539,0
ORD-100956,2025-01-21,10276,web,home,39.64,1,0,39.64,card,2,South,1385,0,True,1391,0
ORD-100957,2025-07-17,10991,web,apparel,66.39,1,0,66.39,paypal,3,North,439,1,True,1068,0
ORD-100958,2025-09-18,10559,web,apparel,57.92,2,0,115.84,card,4,South,1142,2,False,1866,0
ORD-100959,2025-04-29,10705,web,electronics,343.9,1,0,343.9,card,2,South,1902,0,True,426,1
ORD-100960,2025-10-31,10648,web,home,98.28,1,0,98.28,bnpl,2,London,1120,0,True,878,0
ORD-100961,2025-02-17,10835,web,apparel,32.1,1,10,28.89,paypal,2,Midlands,663,0,True,893,0
ORD-100962,2025-01-11,10929,phone,home,59.31,2,0,118.62,card,5,Midlands,1616,0,False,744,0
ORD-100963,2025-05-16,10031,web,apparel,32.36,2,0,64.72,card,7,Wales,1463,1,False,854,0
ORD-100964,2025-06-02,10123,web,beauty,40.19,1,0,40.19,bnpl,6,Midlands,1167,2,False,1424,0
ORD-100965,2025-10-12,10190,web,home,82.65,1,0,82.65,paypal,3,South,21,1,True,1542,0
ORD-100966,2025-01-14,10585,web,apparel,70.69,3,0,212.07,card,2,North,1504,0,False,1158,0
ORD-100967,2025-08-15,11042,web,beauty,24.72,1,0,24.72,paypal,3,Scotland,1351,2,False,1266,0
ORD-100968,2025-06-15,10469,web,beauty,11.4,1,0,11.4,card,4,London,1401,0,True,978,0
ORD-100969,2025-03-13,10678,web,home,41.66,1,0,41.66,card,3,Midlands,507,0,True,1752,0
ORD-100970,2025-11-13,10258,web,home,42.78,1,0,42.78,voucher,2,London,2307,0,True,1858,0
ORD-100971,2025-10-18,11056,web,apparel,49.29,1,5,46.83,card,7,South,1346,2,True,802,0
ORD-100972,2025-09-20,10236,web,electronics,161.12,1,30,112.78,card,3,NI,89,1,True,1520,0
ORD-100973,2025-12-06,10935,web,sports,69.33,1,0,69.33,paypal,2,London,1193,1,True,1783,0
ORD-100974,2025-03-04,11060,web,sports,28.05,2,0,56.1,bnpl,2,South,1396,1,False,871,0
ORD-100975,2025-05-27,10064,web,beauty,19.27,1,0,19.27,paypal,2,London,2144,0,True,1381,0
ORD-100976,2025-11-27,10952,web,sports,71.17,1,0,71.17,card,2,South,2039,4,False,670,0
ORD-100977,2025-11-25,10975,web,home,45.82,3,0,137.46,card,7,South,857,5,True,41,0
ORD-100978,2025-12-15,10965,web,apparel,40.15,2,0,80.3,paypal,4,North,366,4,True,1387,0
ORD-100979,2025-07-13,10603,web,electronics,79.08,1,30,55.36,paypal,4,South,1030,3,False,918,0
ORD-100980,2025-05-01,10714,web,apparel,54.34,1,0,54.34,card,2,Midlands,2259,0,True,1522,0
ORD-100981,2025-06-15,10450,web,electronics,116.56,3,0,349.68,card,7,London,1480,1,True,1265,0
ORD-100982,2025-03-13,10192,web,beauty,16.68,1,0,16.68,card,3,Midlands,2377,0,True,1810,0
ORD-100983,2025-03-26,10083,web,beauty,34.22,2,0,68.44,paypal,1,London,131,1,True,486,1
ORD-100984,2025-05-28,10195,web,electronics,166.76,1,20,133.41,bnpl,2,London,1736,1,True,1593,0
ORD-100985,2025-02-04,10979,web,apparel,41.25,1,15,35.06,voucher,1,North,1402,0,True,729,0
ORD-100986,2025-01-28,10830,web,sports,57.35,2,15,97.5,card,3,London,440,1,False,1497,0
ORD-100987,2025-10-27,10983,web,beauty,28.7,1,15,24.4,card,6,North,501,1,True,83,0
ORD-100988,2025-05-10,10630,web,electronics,358.4,1,0,358.4,paypal,3,Scotland,988,2,True,413,1
ORD-100989,2025-05-11,10473,phone,footwear,52.92,2,10,95.26,paypal,2,NI,2385,1,False,606,0
ORD-100990,2025-09-11,10013,web,apparel,29.51,1,20,23.61,card,2,South,1894,1,True,1123,0
ORD-100991,2025-02-13,10962,web,home,99.65,1,10,89.68,card,1,NI,2137,0,True,509,0
